machine_type,vibration_mm_s,motor_current_A,bearing_temperature_C,suction_pressure_bar,discharge_pressure_bar,flow_rate_lpm,active_failure,status
pump,2.46,16.88,78.16,1.19,4.12,249.51,bearing_failure,fault
pump,1.97,9.12,82.93,0.21,0.57,79.51,dry_run,fault
pump,3.07,10.15,71.8,0.41,1.34,45.6,dry_run,fault
pump,1.51,12.79,53.15,1.24,4.73,228.28,none,running
pump,1.43,11.67,56.56,1.01,4.03,244.16,none,running
pump,1.08,12.19,51.74,0.95,3.11,153.28,seal_leakage,running
pump,1.41,13.69,51.02,0.88,2.46,139.34,seal_leakage,warning
pump,1.52,14.03,55.78,1.03,4.51,240.89,none,running
pump,3.54,13.49,53.73,0.48,3.12,185.51,cavitation,fault
pump,2.03,12.39,63.04,0.83,3.11,204.76,seal_leakage,warning
pump,4.14,14.15,71.61,1.16,3.84,210.45,bearing_failure,fault
pump,0.86,14.54,55.16,0.78,3.26,201.43,seal_leakage,warning
pump,2.21,14.01,57.6,0.87,3.31,169.58,seal_leakage,warning
pump,3.33,14.02,55.35,0.27,3.43,129.1,cavitation,fault
pump,1.16,11.7,56.87,1.21,3.87,229.03,none,running
pump,1.3,15.31,52.91,1.14,4.54,213.69,none,running
pump,2,15.77,59.83,0.66,1.47,148.64,impeller_damage,fault
pump,1.06,16.43,54.86,0.93,2.88,129.42,seal_leakage,warning
pump,2.41,8.11,69.86,0.48,1.57,0,dry_run,fault
pump,1.7,14.07,82.16,0.45,1.27,37.19,dry_run,fault
pump,2.4,17.13,62.5,1.02,4.69,194.84,bearing_failure,warning
pump,3.45,14.68,68.27,1.02,3.77,194.76,bearing_failure,warning
pump,1.64,16.66,54.92,1.07,1.82,172.17,impeller_damage,warning
pump,3.51,9.04,83.97,0.14,0.16,21.77,dry_run,fault
pump,2.69,13.36,54.42,1.04,2.62,141.51,seal_leakage,warning
pump,1.38,9.14,50.26,1.16,4.08,181.21,none,running
pump,3.72,15.44,82.58,0.32,0,14.62,dry_run,fault
pump,1.87,12.15,55.87,1.03,4.24,227.04,none,running
pump,1.2,10,57.9,0.89,3.88,182.62,none,running
pump,1.79,15.48,63.04,0.86,4.47,212.81,bearing_failure,running
pump,0.42,17.43,56.57,1.06,3.83,239.37,none,warning
pump,2.42,18.74,53.95,0.72,1.94,164.07,impeller_damage,warning
pump,1.82,11.35,55.36,0.99,2.69,166.27,seal_leakage,running
pump,2.23,11.49,91.16,0.35,0.38,62.89,impeller_damage,fault
pump,2.74,18.56,70.95,0.71,6.6,98.69,clogging,warning
pump,1.18,8.47,86.01,0.12,0,29.07,dry_run,fault
pump,2.1,13.17,86.69,0.14,0.74,27.76,dry_run,fault
pump,1.8,14.69,55.18,0.81,3.84,172.86,seal_leakage,running
pump,2.47,17.28,69.4,1.07,1.51,144.34,impeller_damage,fault
pump,3.06,19.1,70.34,1.11,1.22,131.46,impeller_damage,fault
pump,3.45,13.51,67,1.03,3.33,95.75,impeller_damage,warning
pump,3.05,12.98,57.17,0.31,2.16,170.01,cavitation,fault
pump,3.2,16.46,58.66,1.14,3.67,248.41,bearing_failure,warning
pump,2.23,26.05,72.01,0.48,6.08,84.17,clogging,fault
pump,2.32,19.04,44.66,1.02,3.61,235.57,bearing_failure,warning
pump,2.48,16.41,47.31,0.96,4.32,208.6,bearing_failure,warning
pump,4.28,15.33,80.74,0.31,1.29,15.55,dry_run,fault
pump,1.81,11.58,80.88,0.92,4.84,194.18,bearing_failure,fault
pump,3.96,14.09,82.2,0.21,0.26,38.12,dry_run,fault
pump,1.02,18.99,66.31,0.51,6.24,134.09,clogging,warning
pump,1.68,13.69,50.12,1.28,3.6,234.26,none,running
pump,1.48,12.8,49.91,1.03,3.46,194.42,seal_leakage,running
pump,1.4,13.23,49.76,0.92,2.54,165.95,seal_leakage,running
pump,1.19,10.85,69.84,1.04,1.32,87.22,impeller_damage,fault
pump,2.77,12.71,71.22,0.1,1.79,17.57,dry_run,fault
pump,2,18.53,76.04,0.88,4.32,209.06,bearing_failure,fault
pump,2.09,12.36,60.67,1.02,2.42,194.68,seal_leakage,warning
pump,0.38,14.09,55.11,1.12,2.4,150.7,seal_leakage,warning
pump,3.01,16.65,66.94,0.4,2.9,193.67,cavitation,fault
pump,2.92,10.61,73.4,0.26,1.02,16.09,dry_run,fault
pump,1.28,11.14,51.41,0.89,2.19,132.79,seal_leakage,warning
pump,1.27,12.76,64.48,0.82,2.73,111.66,impeller_damage,warning
pump,4.6,14.33,56.46,0.53,3.52,161.66,cavitation,fault
pump,1.65,19.83,74.85,0.45,6.74,53.33,clogging,fault
pump,1.59,14.89,61.62,0.71,5.99,50.9,clogging,fault
pump,0.97,11.07,55.17,0.98,4.54,209.36,none,running
pump,3.39,13.02,56.12,0.67,3.19,111.69,cavitation,warning
pump,1.16,12.15,60.38,1.08,2.23,181.06,impeller_damage,warning
pump,1.87,21.18,64.81,0.88,4.61,106.56,clogging,fault
pump,1.68,19.72,73.34,0.62,5.1,107.9,clogging,warning
pump,1.99,13.8,57.1,1.02,4.03,201.81,seal_leakage,running
pump,1.56,15.24,69.21,1.11,3.21,165.31,impeller_damage,warning
pump,2.46,14.61,54.99,0.97,3.11,174.26,impeller_damage,warning
pump,1.75,11.82,55.32,1.12,4.2,186.43,none,running
pump,1.66,13.13,64.12,0.9,2.12,128.32,seal_leakage,warning
pump,2.14,12.03,56.8,1.15,2.25,154.15,seal_leakage,warning
pump,3.79,12.45,71.77,0.36,0.16,50.73,dry_run,fault
pump,2.33,14.12,61.44,0.69,2.95,130.91,impeller_damage,warning
pump,4.26,12.89,52.86,0.91,2.44,144.4,cavitation,fault
pump,1.25,14.5,38.46,0.94,4.38,229.78,bearing_failure,running
pump,2.21,13.71,60.6,0.97,2.75,161.36,seal_leakage,warning
pump,0.79,10.63,53.62,0.92,4,179.44,none,running
pump,2.91,13.21,91.04,0.4,0.61,29.58,dry_run,fault
pump,1.34,15.83,56.19,0.88,3.98,263.85,none,running
pump,3.08,10.21,85.02,0.16,0.74,0,dry_run,fault
pump,1.24,12.54,55.84,1.17,3.63,257.66,none,running
pump,4.79,8.43,75.27,0.14,0.99,97.2,dry_run,fault
pump,4.06,14.44,63.89,0.19,1.96,81.16,cavitation,fault
pump,3.86,10.55,82.68,0.4,1.15,48.36,dry_run,fault
pump,2.59,13.98,63.65,0.99,1.56,164.99,impeller_damage,fault
pump,2.14,19.79,65.82,1.18,1.4,135.31,impeller_damage,fault
pump,1.31,16.1,65.46,0.82,2.56,169.49,impeller_damage,warning
pump,1.74,10.7,59.5,1.07,3.34,158.76,impeller_damage,running
pump,1.55,15.27,55.26,1.23,4.27,253.36,none,running
pump,3.79,12.57,65.68,0.47,3.39,129.32,cavitation,fault
pump,3.31,14.59,65.64,0.93,4.06,238.1,bearing_failure,warning
pump,1.1,15.87,65.1,0.31,2.15,95,cavitation,fault
pump,1.65,9.53,78.37,0.05,0.61,62.75,dry_run,fault
pump,2.69,18.3,73.24,0.84,4.37,82.28,clogging,warning
pump,2.75,15.2,58.36,0.94,2.33,145.97,impeller_damage,warning
pump,4.58,15.22,69.74,0.12,1.43,1.66,dry_run,fault
pump,1.66,15.2,74.29,0.94,5.96,56.33,clogging,fault
pump,3.86,11.5,89.28,0.19,1.67,27.43,dry_run,fault
pump,3.87,14.37,74.78,1.01,4.13,219.85,bearing_failure,fault
pump,1.67,13.88,53.92,1.1,4.63,224.02,none,running
pump,1.93,19.06,60.63,1.12,1.8,178.15,impeller_damage,warning
pump,2.26,14.02,50.34,1.22,3.1,124.9,seal_leakage,warning
pump,2.43,12.24,83.98,0.29,1.31,21.75,dry_run,fault
pump,1.44,15.12,66.72,1,6.19,63.54,clogging,fault
pump,1.22,13.06,32.08,0.84,4.02,242.1,bearing_failure,running
pump,2.12,10.07,84.59,0.23,0.2,38.32,dry_run,fault
pump,1.29,11.13,52.3,1.13,4.25,198.79,none,running
pump,0.86,21.72,71.44,0.77,6.76,76.95,clogging,fault
pump,1.22,13.3,61.24,1.05,2.86,140.65,seal_leakage,running
pump,4.04,15.46,61.13,0.96,3.53,184.98,bearing_failure,fault
pump,1.57,12.63,54.39,1.11,3.79,229.79,none,running
pump,2.94,19.11,59.26,0.95,6.76,57.27,clogging,fault
pump,2.2,13.48,67.04,1.03,4.29,220.71,bearing_failure,warning
pump,4.04,14.15,62.21,0.83,3.25,180.53,cavitation,fault
pump,1.99,14.69,72.37,0.83,1.4,162.8,none,fault
pump,1.91,21.23,62.62,0.68,4.44,89.59,clogging,fault
pump,2.05,16.9,59.84,0.87,2.85,175.43,impeller_damage,warning
pump,1.9,11.82,53.49,1.19,3.01,149.74,seal_leakage,running
pump,5.97,14.36,61.86,0.26,3.51,113.78,cavitation,fault
pump,0.76,12.98,33.36,1.12,3.88,199.08,bearing_failure,running
pump,3.09,14.21,68.63,0.32,4.24,93.09,clogging,fault
pump,1.25,10.28,57.29,1.2,4.22,223.89,none,running
pump,1.5,13.47,36.62,0.79,3.85,212.66,bearing_failure,warning
pump,1.07,13.68,51.27,1.1,3.99,242.95,none,running
pump,4.45,15.44,55.9,0.18,2.93,140.93,cavitation,fault
pump,3.52,16.34,60.91,0.19,3.47,119.72,cavitation,fault
pump,1.49,15.85,51.15,1.2,4.63,251.25,none,running
pump,2.95,11.43,90.14,0.49,0.94,18.52,dry_run,fault
pump,1.51,15.54,58.98,0.77,1.62,117.59,impeller_damage,fault
pump,1.5,14.06,51.76,1.07,3.64,188.11,none,running
pump,1.86,13.35,76.24,0.37,1.83,17.61,dry_run,fault
pump,2.4,20.69,75.47,0.54,4.58,54.11,clogging,fault
pump,2.31,15.02,61.41,0.94,3.9,188.74,bearing_failure,warning
pump,2.19,10.87,52.23,1.15,2.76,210.42,seal_leakage,warning
pump,4.46,12.13,78.18,0.08,1.51,49.27,dry_run,fault
pump,1.3,15.11,52.59,0.96,3.96,239.87,none,running
pump,3.03,20.56,74.75,0.86,4.79,158.78,clogging,fault
pump,3.02,8.95,80.58,0.13,1.05,34.32,dry_run,fault
pump,3.24,9.8,67.18,0.1,0.67,22.06,cavitation,fault
pump,3.27,17.1,76.66,0.95,4.13,223.14,bearing_failure,fault
pump,4.19,14.85,62.42,0.6,2.3,83.67,cavitation,fault
pump,1.91,11.99,59,0.94,4.68,203.08,none,running
pump,0.94,26.01,60.76,0.53,5.78,104.51,clogging,fault
pump,1.55,12.14,70.68,0.19,1.12,9.85,dry_run,fault
pump,1.95,19.72,75.52,0.43,6.16,125.2,clogging,fault
pump,1.82,17.9,60.41,0.97,3.66,173.49,seal_leakage,warning
pump,0.93,11.64,55.5,0.98,2.67,193.96,seal_leakage,running
pump,1.24,14.33,66.88,0.72,6.76,95.62,clogging,warning
pump,2.5,21.17,70.78,0.52,4.84,132.26,clogging,fault
pump,2.17,7.63,79.33,0.19,1.28,64.63,dry_run,fault
pump,0.81,23.49,64.91,0.75,6.1,110.76,clogging,fault
pump,1.58,11.42,59.1,0.8,3.2,144.05,seal_leakage,running
pump,2.23,10.95,86.83,0.27,1.49,19.64,clogging,fault
pump,3.38,11.31,67.78,0.11,0.16,7.3,dry_run,fault
pump,5.26,13.95,86.87,0.18,1.19,24.87,dry_run,fault
pump,3.24,15.34,61.61,0.83,4.07,220.98,bearing_failure,warning
pump,1.21,10.59,56.98,1.05,4.14,214.27,none,running
pump,1.51,15.22,53.32,1.23,3.39,160.35,seal_leakage,running
pump,1.97,12.35,88.57,0.32,1.19,43.12,dry_run,fault
pump,1.68,11.58,58.52,0.99,4.14,184.48,none,running
pump,1.59,15.52,57.07,1.04,4.61,230.01,none,running
pump,1.89,17.91,69.91,0.98,2.08,157.41,impeller_damage,warning
pump,1.94,14.78,79.07,1.15,3.57,220.36,bearing_failure,fault
pump,3.87,17.55,81.13,1.22,3.69,195.59,bearing_failure,fault
pump,3.29,11.95,89.68,0.08,0.72,36.9,dry_run,fault
pump,2.01,20.98,72.17,0.67,5.02,93.28,clogging,fault
pump,2.71,13.41,66.04,0.62,3.1,88.89,cavitation,warning
pump,1.32,13.47,67.33,1.11,4.73,176.67,bearing_failure,warning
pump,3.24,16.27,68.3,0.87,1.48,185.54,impeller_damage,fault
pump,2.58,12.49,79.57,0.17,1.57,31.44,dry_run,fault
pump,2.97,14.26,56.84,0.79,2.75,92.1,impeller_damage,warning
pump,1.41,15.95,41.91,0.91,3.68,174.9,bearing_failure,running
pump,1.3,14.54,55.42,1.06,3.11,171.29,seal_leakage,running
pump,2.19,19.64,59.8,0.95,5.64,145.67,clogging,warning
pump,3.45,14.77,65.73,0.89,4.06,213.91,bearing_failure,warning
pump,1.83,13.86,68.52,0.86,4.32,206.89,bearing_failure,warning
pump,1.4,12.73,66.68,0.42,2.8,104.5,cavitation,fault
pump,2.89,16.34,56.91,0.53,2.55,202.2,cavitation,warning
pump,2.24,18.24,56.93,1.1,2,134.99,impeller_damage,warning
pump,1.58,13.33,49.01,0.93,4.22,216.46,bearing_failure,running
pump,2.63,15.2,61.49,0.37,6.42,58.74,clogging,fault
pump,1.76,11.85,52.45,0.78,3.2,120.9,cavitation,warning
pump,2.48,14.2,64.04,0.65,5.92,79.67,clogging,fault
pump,2.93,15.46,62.46,0.73,2.59,127.92,impeller_damage,warning
pump,3.72,10.99,94.13,0.17,0.94,46.89,dry_run,fault
pump,2.45,21.18,72.89,0.42,5.63,163.71,bearing_failure,fault
pump,2.09,11.13,59.48,0.93,2.14,119.94,seal_leakage,warning
pump,2.25,14.89,64.72,1.1,1.87,171.7,impeller_damage,warning
pump,1.43,10.34,58.03,1.24,4.05,210.3,none,running
pump,1.63,16.46,52.34,1.11,2.25,204.31,seal_leakage,warning
pump,3.09,13.08,66.55,1.05,3.8,184.69,bearing_failure,warning
pump,1.48,13.28,54.89,1.14,4.75,236.5,none,running
pump,2.45,15.88,83.91,0.88,4.23,219.09,bearing_failure,fault
pump,0.98,10.94,52.02,0.88,3.89,197.35,none,running
pump,2.64,12.33,54.79,0.13,2.65,88.9,cavitation,fault
pump,2.44,18.19,66.82,0.92,2.97,132.42,impeller_damage,warning
pump,1.59,12.99,62.15,1.19,2.44,153.73,seal_leakage,warning
pump,2.49,16.2,63.66,0.47,3.31,184.27,cavitation,fault
pump,2.69,11.54,54.7,0.45,3.03,120.41,cavitation,fault
pump,4.58,10.44,58.38,0.52,2.74,144.34,cavitation,fault
pump,1.65,18.83,59.63,0.91,3.63,226.22,bearing_failure,warning
pump,2,14.97,57.5,0.83,2.99,215.53,cavitation,running
pump,4.68,15.43,61.61,0.54,2.29,178.46,cavitation,fault
pump,2.39,10.16,91.76,0.3,0.55,31.67,dry_run,fault
pump,2.34,11.88,93.37,0.22,1.71,0,dry_run,fault
pump,1.34,14.27,60.38,1.12,2.47,146.63,seal_leakage,warning
pump,2.07,13.92,59.99,0.2,3.57,140.04,cavitation,fault
pump,4.3,15.78,61.91,0.53,3.53,187.86,cavitation,fault
pump,2.46,7.36,54.8,0.99,2.67,174.71,seal_leakage,warning
pump,2.83,8.51,81.22,0.21,1.14,28.74,dry_run,fault
pump,2.33,11.64,62.52,1.03,3.43,149.76,seal_leakage,warning
pump,3.2,13.99,79.82,0.95,4.02,177.99,bearing_failure,fault
pump,1.94,11.31,48.89,1.05,4.49,224.11,none,running
pump,1.2,6.46,78.67,0.44,1.32,56.15,dry_run,fault
pump,4.23,15.33,61.2,0.16,2.77,141.61,cavitation,fault
pump,2.17,15.93,62.37,0.96,2.32,83.08,impeller_damage,warning
pump,2.11,11.93,76.85,0.85,3.93,198.13,bearing_failure,fault
pump,2.6,16.81,70.5,0.27,0.59,65.18,dry_run,fault
pump,2.05,14.02,81.24,0.78,3.62,173.76,bearing_failure,fault
pump,4.62,12.55,61.82,0.64,3.22,120.28,cavitation,fault
pump,2.02,20.12,61.93,0.84,1.41,78.91,impeller_damage,fault
pump,2.26,13.99,53.24,0.9,3.02,128.85,impeller_damage,warning
pump,2.1,16.71,62.04,1.06,4,219.69,bearing_failure,warning
pump,1.03,15.77,52.79,0.95,3.47,198.86,seal_leakage,running
pump,1.97,16.15,65.91,0.94,2.01,174.64,impeller_damage,warning
pump,3.74,15.55,70.46,0.92,3.79,189.59,bearing_failure,fault
pump,3.26,11.68,68.29,1.03,2.71,109.14,impeller_damage,warning
pump,0.95,13.21,59.93,0.95,2.36,215.38,seal_leakage,warning
pump,4.66,11.96,69.04,0.09,0.04,39.2,dry_run,fault
pump,1.96,11.55,89.29,0.04,1.52,27.3,dry_run,fault
pump,2.88,18.06,55.66,0.96,1.49,144.5,impeller_damage,fault
pump,2.69,16.11,64.35,1.07,2.62,140.55,impeller_damage,warning
pump,4.4,9.76,73.11,0.2,1.2,88.44,dry_run,fault
pump,4.08,10.57,79.69,0.24,0.06,61.76,dry_run,fault
pump,2.65,19.73,57.68,0.46,5.58,115.74,clogging,fault
pump,1.36,13.45,60.24,0.96,3.81,213.51,seal_leakage,running
pump,2.82,18.1,74.76,0.56,5.49,124.04,clogging,warning
pump,2.9,13.58,69.48,0.89,3.81,207.25,bearing_failure,warning
pump,1.67,12.47,57.1,1.11,2.18,188.92,seal_leakage,warning
pump,2.99,9.14,91.62,0.14,0.2,15.99,dry_run,fault
pump,2.2,13.86,47.54,0.79,4.93,260.12,none,warning
pump,1.97,13.92,57.31,0.98,3.4,149.51,seal_leakage,running
pump,1.99,12.13,76.24,0.44,0.69,68.61,dry_run,fault
pump,2.24,13.94,67.29,1.07,2.63,127.03,impeller_damage,warning
pump,4.62,14.63,68.55,0.17,0.01,52.82,dry_run,fault
pump,3.63,16.99,73.9,0.93,4.2,188.56,bearing_failure,fault
pump,1.98,12.73,69.13,1,1.79,164.21,impeller_damage,fault
pump,3.96,10.94,73.53,0.06,1.52,25.27,dry_run,fault
pump,1.27,15.59,77.58,0.76,6.17,64.82,clogging,fault
pump,2.94,17.74,78.99,0.84,4.23,232.44,bearing_failure,fault
pump,1.14,11.54,47.94,1.08,3.85,215.06,none,running
pump,1.93,13.66,77.93,1.08,4.34,198.81,bearing_failure,fault
pump,1.59,20.3,67.01,0.87,6.02,73.99,clogging,fault
pump,2.19,16.67,75.85,0.46,5.33,86.87,clogging,fault
pump,2.05,22.18,62.3,1.01,4.8,107.49,clogging,fault
pump,4.52,15.78,58.07,0.68,3.95,110.9,cavitation,fault
pump,5.51,7.59,78.8,0.3,0.08,23.52,dry_run,fault
pump,1.86,12.8,60.84,0.91,3.14,186.45,seal_leakage,running
pump,1.86,20.8,65.43,0.69,2.19,160.69,impeller_damage,fault
pump,5.04,15.42,69.44,0.78,3.25,131.96,cavitation,fault
pump,1.24,14.43,64.92,0.87,6.72,84.51,clogging,warning
pump,2.6,12.46,73.82,1.06,3.69,200.54,bearing_failure,warning
pump,1.7,11.36,63.53,1.16,3.68,183.76,seal_leakage,running
pump,0.88,17.16,71.17,0.47,4.63,87.97,clogging,fault
pump,2.34,20.96,65.95,0.71,4.63,117.39,clogging,fault
pump,1.85,17.22,56.54,0.5,4.7,114.46,clogging,warning
pump,1.78,13.26,56.12,0.92,2.54,195.24,seal_leakage,running
pump,1.71,11.69,56.57,1.12,4.39,229.18,none,running
pump,1.26,12.05,56.35,1.11,3.08,215.48,seal_leakage,running
pump,1.4,14.44,56.36,0.95,2.27,178.65,seal_leakage,warning
pump,1.39,14.61,58.95,0.86,2.92,137.49,seal_leakage,running
pump,3.12,12.89,64.31,0.41,2.61,94.83,cavitation,fault
pump,1.12,15.93,63.04,0.77,1.41,117.49,impeller_damage,fault
pump,4.85,15.09,53.91,0.67,2.89,113.57,cavitation,fault
pump,2.78,10.25,58.19,0.73,3.06,168.94,cavitation,warning
pump,1.92,12.69,83.81,0,0.81,62.8,dry_run,fault
pump,3.03,21.2,69.34,0.6,4.97,123.82,clogging,fault
pump,2.21,17.94,69.97,0.38,5.37,109.65,clogging,fault
pump,2.79,17.78,67.57,0.78,1.75,87.34,impeller_damage,fault
pump,4.31,14.03,61.98,0.42,2.56,187.95,cavitation,fault
pump,3.3,12.39,70.06,1.1,3.73,196.99,bearing_failure,warning
pump,0.7,14.35,77.43,0.44,6.29,118.98,clogging,fault
pump,4.22,16.84,62.01,0.39,3.07,181.79,cavitation,fault
pump,3.68,8.99,81.96,0.11,1.03,68.39,dry_run,fault
pump,1.51,23.8,60.79,0.6,5.59,93.39,clogging,fault
pump,1.91,12.54,54.62,1.03,3.99,279.97,none,running
pump,2.77,15.27,65.66,1.19,4.51,262.63,bearing_failure,warning
pump,1.12,10.43,57.39,0.84,3.65,142.18,seal_leakage,running
pump,2.05,15.36,62.05,0.85,4.28,271.3,bearing_failure,warning
pump,2.7,21.06,69.21,0.83,5.02,55.92,clogging,fault
pump,1.83,13.54,59.97,1.03,3.97,262.9,none,running
pump,2.33,17.02,77.88,0.44,5.31,147.09,clogging,fault
pump,1.97,11.97,81.86,0.19,0.34,7.91,dry_run,fault
pump,2.54,17.87,76.18,0.84,4.66,117.57,clogging,fault
pump,2.07,9.79,48.51,1.16,4.02,187.88,none,warning
pump,1.93,19.18,74.26,0.83,4.7,87.37,clogging,warning
pump,2.37,12.48,41.88,1.08,3.71,223.06,bearing_failure,warning
pump,1.68,17.32,57.85,1.07,2.9,175.63,impeller_damage,warning
pump,1.98,17.23,57.85,0.59,2.74,106.95,cavitation,warning
pump,2.96,17.84,73.22,0.56,4.42,130.21,bearing_failure,warning
pump,1.67,10.99,50.06,0.86,3.66,218.55,none,running
pump,4.42,15.21,57.51,0.82,3.62,140,cavitation,fault
pump,2.57,15.34,70.41,0.9,4.08,253.73,bearing_failure,warning
pump,3.7,18.77,63.99,1.19,2.43,80.25,impeller_damage,fault
pump,1.72,12.87,40.98,1.17,4,184.99,bearing_failure,running
pump,1.46,11.85,50.4,1.03,4.17,167.32,none,running
pump,2.06,9.78,88.25,0.29,0.1,46.67,dry_run,fault
pump,3.33,16.09,62.55,0.71,3.25,144.67,cavitation,warning
pump,3.72,8.02,84.37,0.33,0.52,85.13,dry_run,fault
pump,2.52,10.21,72.43,1.15,4.1,172.75,bearing_failure,warning
pump,1.28,13.55,63.37,1.07,2.58,174.87,seal_leakage,running
pump,2.12,14.86,77.51,0.9,2.04,59.57,impeller_damage,fault
pump,5.38,14.91,53.76,0.41,2.88,103.19,cavitation,fault
pump,1.17,13.33,68.03,1.05,2.97,132.74,impeller_damage,warning
pump,1.49,15.67,49.89,1.18,4.12,272.75,none,running
pump,1.84,13.28,56.84,1.07,4.5,280.04,none,running
pump,1.55,12.24,52.33,0.89,3.5,153.5,seal_leakage,running
pump,0.97,15.75,47.65,1.06,3.98,284.25,none,running
pump,1.88,9.73,79.03,0.18,1.55,38.05,dry_run,fault
pump,1.55,15.3,66.11,1.05,1.88,101.61,impeller_damage,warning
pump,1.37,12.44,51.85,1.06,2.06,161.79,seal_leakage,warning
pump,1.61,13.76,50.98,0.9,2.2,195,seal_leakage,warning
pump,4.49,15.78,85.24,0.23,0.69,64.83,dry_run,fault
pump,4.37,12.05,87.99,0.16,1.57,48.28,dry_run,fault
pump,4.94,12.83,61.15,0.16,3.38,93.26,cavitation,fault
pump,1.23,12.86,60.76,0.8,2.38,165.52,seal_leakage,warning
pump,1.53,12.48,54.22,0.8,2.36,203.19,seal_leakage,warning
pump,2.74,17.03,72.87,0.97,5.08,68.13,clogging,fault
pump,1.8,18.56,58.66,1.1,4.28,249.06,bearing_failure,warning
pump,2,14.09,81.12,1.18,4.23,258.3,bearing_failure,fault
pump,4.38,16.33,63.97,0.82,2.95,188.34,cavitation,fault
pump,2.8,19.77,72.26,0.91,3.08,125.66,impeller_damage,warning
pump,1.33,12.85,54.59,1.14,4.51,255.42,none,running
pump,3.43,16.12,52.61,0.38,3.49,149.46,cavitation,fault
pump,2.62,13.47,53.76,0.83,2.58,157.42,seal_leakage,warning
pump,4.18,13.43,64.59,0.41,3.24,138.01,cavitation,fault
pump,1.59,23.03,72.77,0.84,6.61,125.89,clogging,fault
pump,1.68,12.91,55.63,1.21,2.28,176.29,seal_leakage,warning
pump,5.56,15.79,56.53,0.77,2.88,89.83,cavitation,fault
pump,2.29,14.43,59.04,1.11,1.95,153.99,impeller_damage,warning
pump,3.47,11.01,58.38,0.97,3.79,180.16,bearing_failure,warning
pump,1.46,12.59,56.8,1.1,2.21,128.31,impeller_damage,warning
pump,1.85,10.21,51.06,0.92,4.36,170.73,none,running
pump,1.63,15.85,68.31,0.89,1.85,93.51,impeller_damage,warning
pump,2.67,18.97,71.85,0.8,5.74,82.25,clogging,warning
pump,2.21,19.5,78.51,0.95,4.28,81.08,clogging,fault
pump,1.14,13.85,55.37,0.91,2.85,129.68,impeller_damage,running
pump,1.49,16.27,63.92,0.68,5.75,103.97,clogging,warning
pump,3.44,14.88,56.71,0.45,3.7,192.67,cavitation,fault
pump,1.47,18.07,65.57,1.05,3.19,180.32,impeller_damage,warning
pump,1.12,14.28,56.93,1.16,4.56,225.8,none,running
pump,3.27,11.32,66.83,0.39,1.11,22.45,dry_run,fault
pump,1.27,11.19,48.99,1.29,4.5,202.66,none,running
pump,1.04,13.05,58.6,1.12,4.56,272.64,none,running
pump,2.52,13.34,77.62,0.38,0.65,50.24,dry_run,fault
pump,2.61,12.58,78.13,0.31,1.66,34.15,cavitation,fault
pump,2.48,15.41,65.19,0.86,3,123.91,impeller_damage,warning
pump,1.37,23.22,62.93,0.92,6.05,92.16,clogging,fault
pump,1.74,18.16,64.29,0.9,2.69,167.79,impeller_damage,warning
pump,2.53,18.87,56.46,0.95,3.2,124.29,impeller_damage,warning
pump,1.08,12.58,56.37,0.94,1.37,146.13,impeller_damage,fault
pump,3.12,10.93,66.7,1.19,1.55,166.7,impeller_damage,fault
pump,2.03,19.32,78.75,0.71,4.33,96.41,clogging,fault
pump,2.07,16.22,63.13,1.07,2.74,133.09,seal_leakage,warning
pump,2.04,9.26,88.9,0,1.02,50.89,dry_run,fault
pump,1.74,13.55,90.03,0.33,1.09,35.94,dry_run,fault
pump,0.92,13.73,64.83,0.92,3.57,155.98,seal_leakage,running
pump,1.08,16.68,32.87,1.19,4.07,261.05,bearing_failure,warning
pump,2.6,14.27,66.21,0.83,2.82,187.56,impeller_damage,warning
pump,3.81,17.03,74.77,0.92,4.03,200.04,bearing_failure,fault
pump,4.76,12.88,58.25,0.43,2.52,179.65,cavitation,fault
pump,1.55,13.05,88.16,0.24,0.12,51.85,dry_run,fault
pump,3.16,17.8,55.93,0.34,2.95,131.14,cavitation,fault
pump,1.05,12.55,60.99,1.04,4.2,214.86,none,running
pump,1.31,13.02,49.81,0.94,4.54,207.63,none,running
pump,2.4,16.18,74.78,0.42,6.28,156.5,clogging,fault
pump,2.13,13.21,61.43,0.83,3.68,135.77,seal_leakage,warning
pump,1.82,12.74,49.28,1.1,3.61,207.05,clogging,running
pump,2.94,13.38,74.27,0.23,1.77,29.47,dry_run,fault
pump,1.1,11.02,54.15,0.87,4.54,214.82,none,running
pump,1.45,12.78,60.9,0.95,4.49,214.64,none,running
pump,1.45,17.04,59.96,0.96,5.81,95.93,clogging,warning
pump,1.75,13.5,54.84,1.01,2.71,143.17,seal_leakage,running
pump,2,14.04,72.1,1.14,3.82,249.28,bearing_failure,warning
pump,3.47,17.68,79.63,1.13,3.93,223.44,clogging,fault
pump,0.99,16.47,35.27,1.04,3.77,226.59,bearing_failure,warning
pump,2.25,11.47,73.61,0.98,2.55,101.85,impeller_damage,warning
pump,1.56,22.38,66.09,0.8,6.22,148.11,clogging,fault
pump,1.89,13.54,68.57,0.61,3.57,146.29,cavitation,warning
pump,1.37,11.71,56.39,1.17,3.91,244.26,none,running
pump,2.15,19.91,69.16,0.83,2.1,108.41,impeller_damage,warning
pump,3.06,13.29,55.17,0.57,3.65,161.61,cavitation,warning
