machine_type,vibration_mm_s,spindle_current_percent,spindle_temperature_C,acoustic_dba,lubrication_pressure_bar,coolant_temperature_C,active_failure,status
cnc,3.42,46.79,47.46,78.07,2.01,31.34,spindle_misalignment,warning
cnc,4.43,53.24,48.26,93.61,1.92,26.84,spindle_misalignment,warning
cnc,1.56,47.95,50.91,76.7,1.96,44.79,coolant_failure,fault
cnc,0.86,43.96,42.65,86.56,1.88,27.61,none,running
cnc,1.99,60.22,65.35,89.1,2.04,41.66,coolant_failure,fault
cnc,1.91,24.29,26.82,55,2.09,27.92,spindle_misalignment,running
cnc,0.74,45.16,32.33,55,2.04,32.65,cutting_overload,running
cnc,1.5,69.21,58.47,76.37,1.94,35,cutting_overload,warning
cnc,0.9,39.63,49.22,57.74,2.16,39.71,coolant_failure,warning
cnc,2.92,53.69,53.31,105.82,1.93,27.69,chatter,warning
cnc,2.71,61.11,58.56,98.59,2.06,26.93,chatter,warning
cnc,1.62,53.17,56.5,86.83,1.83,41.64,coolant_failure,fault
cnc,1.28,49.5,50.01,74.02,2.1,37.99,coolant_failure,warning
cnc,0.91,48.19,44.73,82.69,2.01,28.19,none,running
cnc,0.63,30.47,27.26,55,1.88,27.86,none,running
cnc,2.35,72.57,72.21,90.58,2.21,34.07,cutting_overload,fault
cnc,0.95,43.74,44.87,82.89,2.08,25.09,none,running
cnc,3.97,54.03,48.22,78.86,1.98,29.65,spindle_misalignment,warning
cnc,3.38,64.69,51.97,102.58,2.06,28.86,chatter,warning
cnc,1.73,58.51,73.5,95.34,2.18,34.17,coolant_failure,fault
cnc,1.67,82.16,72.16,92.06,1.92,35.45,cutting_overload,fault
cnc,0.87,41.21,42.04,72.48,1.9,25.65,none,running
cnc,0.47,21.21,20.27,55,1.91,26.36,none,running
cnc,0.94,45.51,45.55,82.68,2.08,25.64,none,running
cnc,0.98,40.28,37.2,60.23,2.3,40.49,coolant_failure,fault
cnc,1.59,34.25,30.21,62.17,2.2,28.92,chatter,running
cnc,1.97,71.98,57.06,74.61,2.01,33.67,cutting_overload,running
cnc,0.83,44.74,53.69,76.04,2.28,37.68,coolant_failure,warning
cnc,2.04,100.4,66.59,91.76,1.86,35.13,cutting_overload,warning
cnc,0.85,42.38,44.41,79.44,2.14,29.32,none,running
cnc,1.56,78.53,65.06,77.65,1.93,34.92,cutting_overload,warning
cnc,1.07,46.36,50.51,82.07,2.07,43.6,coolant_failure,fault
cnc,2.46,46.75,43.85,89.75,1.89,29.27,chatter,warning
cnc,2.2,31.23,33.55,64.8,2.25,28.53,chatter,warning
cnc,0.76,41.42,37.36,69.45,2.09,25.84,none,running
cnc,0.91,36.15,38.09,56.86,1.97,43.91,coolant_failure,fault
cnc,1.58,52.37,51.84,85.34,2.02,37.61,coolant_failure,warning
cnc,3.78,69.97,59.91,101.54,1.97,25.97,spindle_misalignment,warning
cnc,2.11,44.78,43.97,87.08,2.16,27.44,chatter,warning
cnc,2.55,53.17,47.39,101.94,1.97,25.26,chatter,warning
cnc,0.8,30.18,36.85,55,2.1,42.13,coolant_failure,fault
cnc,0.96,47.41,43.75,81.06,1.88,27.7,none,running
cnc,0.81,41.69,37.56,68.63,2.03,28.08,none,running
cnc,1,55.41,46,88.28,1.87,27.65,none,running
cnc,0.83,38.56,43.46,61.38,1.96,37.37,coolant_failure,warning
cnc,4.61,61.97,59.16,87.9,1.78,27.75,spindle_misalignment,fault
cnc,0.7,41.4,40.32,73.5,1.87,26.67,none,running
cnc,4.63,66.23,45.27,84.65,2.17,26.91,spindle_misalignment,fault
cnc,0.73,42.35,41.66,75.48,2.03,27.45,none,running
cnc,0.83,40.31,40.63,72.14,2.23,26.07,none,running
cnc,2.8,59.93,48.59,108.54,1.96,28.78,chatter,warning
cnc,1.17,51.24,50.76,87.4,2.06,26.07,none,running
cnc,1.79,74.34,73.93,83.52,1.85,32.38,cutting_overload,fault
cnc,1.69,58.4,63.36,88.73,2.07,40.37,coolant_failure,fault
cnc,0.9,44.41,43.44,81.82,2.02,24.73,none,running
cnc,1.63,35.52,33,64.47,1.94,27.96,chatter,running
cnc,1.64,47.48,54.31,75.28,2.22,43.34,coolant_failure,fault
cnc,1.39,59.09,57.51,98.59,2.12,42.39,coolant_failure,fault
cnc,2.83,54.99,51.3,94.69,2.05,28.92,chatter,warning
cnc,1.58,62.89,60.61,94.38,2.04,42.96,coolant_failure,fault
cnc,0.58,27.62,26.57,55,2.1,25.92,none,running
cnc,1.6,54.15,60.26,85.52,1.84,42.73,coolant_failure,fault
cnc,0.52,22.39,22.47,55,2.13,25.75,none,running
cnc,1.33,47.25,50.13,75.83,2.03,44.29,coolant_failure,fault
cnc,1.49,54.9,56.65,82.93,2.14,38.44,coolant_failure,warning
cnc,3.52,58.85,62.39,95.63,2.04,27.43,spindle_misalignment,warning
cnc,4.14,62.13,47.77,86.93,1.85,27.41,spindle_misalignment,warning
cnc,1.52,43.59,53.6,72.35,2.18,35.48,coolant_failure,warning
cnc,1.86,60.58,65.98,91.7,2.12,39.86,coolant_failure,warning
cnc,1.88,43.04,43.63,93.53,2.2,27.51,chatter,warning
cnc,2.09,80.43,58.62,78.67,2,30.63,cutting_overload,warning
cnc,0.52,31.98,34.82,55,2.13,35.83,coolant_failure,warning
cnc,0.91,45.01,39.65,80.01,1.99,26.99,none,running
cnc,1.78,57.38,59.54,84.3,2.1,43.64,coolant_failure,fault
cnc,0.81,41.01,40.33,75.26,1.95,26.32,none,running
cnc,2.05,74.51,56.29,77.21,2.07,33.85,cutting_overload,warning
cnc,1.21,63.82,67.25,96.88,2.03,42.71,coolant_failure,fault
cnc,1.82,53.75,54.92,89.67,2.03,35.33,coolant_failure,warning
cnc,0.61,28.94,28.16,55,2.21,41.16,coolant_failure,fault
cnc,1.2,65.14,60.4,97.91,1.98,36.74,coolant_failure,warning
cnc,1.93,92.71,65.17,86.81,1.89,31.04,cutting_overload,warning
cnc,0.69,45.27,38.58,73.18,2.07,25.91,none,running
cnc,3.37,58.17,51.02,84.94,2.14,28.95,spindle_misalignment,warning
cnc,1,52.02,50.6,90.65,1.89,26.78,none,running
cnc,3.65,52.63,49.8,92.04,2.05,28.79,spindle_misalignment,warning
cnc,0.91,43.42,39.94,72.08,1.91,27.21,none,running
cnc,2.23,89.07,64.05,87.45,2.17,32.98,cutting_overload,warning
cnc,0.91,44.66,41.58,77.01,2.09,27.54,none,running
cnc,1.45,73.14,65.18,95.22,1.9,31.46,cutting_overload,warning
cnc,3.95,53.88,59.17,102.3,2.16,30.21,spindle_misalignment,warning
cnc,1.63,48.07,60.86,84.95,2.24,45.21,coolant_failure,fault
cnc,0.82,43.29,41.1,75.44,1.95,27.03,none,running
cnc,1.21,56.26,52.9,77.31,2.19,36.74,coolant_failure,warning
cnc,1.64,46.71,54.74,77.15,1.97,40,coolant_failure,warning
cnc,2.23,74.82,57.46,76.7,1.86,29.83,cutting_overload,warning
cnc,3.25,52.67,42.26,80.22,1.98,27,spindle_misalignment,warning
cnc,2.36,57.32,51.58,91.02,1.92,25.85,chatter,warning
cnc,2.86,35.97,34.58,57.72,2.26,31.77,spindle_misalignment,warning
cnc,1.06,69.9,51.03,61.32,1.87,33.09,cutting_overload,running
cnc,3.26,50.29,49.17,80.84,1.81,26.31,spindle_misalignment,warning
cnc,1.53,53.71,53.77,72.82,2.02,40.84,coolant_failure,fault
cnc,0.57,27.11,31.59,55,1.91,38.37,coolant_failure,warning
cnc,1.54,28,23.39,55,1.82,28,chatter,running
cnc,0.56,29.39,28.33,55,2.02,25.63,none,running
cnc,0.82,36.56,41.3,59.68,1.93,37.34,coolant_failure,warning
cnc,2.42,47.63,56.4,110,2.17,26.8,chatter,warning
cnc,2.58,50.17,56.55,103.04,2.03,26.98,chatter,warning
cnc,3.63,54.04,57.61,107.39,1.91,26.81,chatter,warning
cnc,1.32,51.19,52.22,82.8,2.05,38.55,coolant_failure,warning
cnc,1.92,40.9,38.75,62.1,1.74,27.19,chatter,running
cnc,1.03,46.48,55.69,75.94,1.96,38.57,coolant_failure,warning
cnc,1.71,46.71,51.31,79.57,2.03,44,coolant_failure,fault
cnc,2.18,55.05,47.24,96.58,1.94,27.86,chatter,warning
cnc,0.79,49.09,47.16,82.2,2.01,26.55,none,running
cnc,2.27,48.93,54.64,96.95,1.82,30.1,chatter,warning
cnc,1.36,57.9,50.8,83.14,1.98,44.8,coolant_failure,fault
cnc,0.9,39.73,33.84,55,2.12,34.76,cutting_overload,warning
cnc,2.68,81.31,71.31,90.99,1.71,36.39,cutting_overload,fault
cnc,1.71,56.61,60.59,83.43,2.27,37.58,coolant_failure,warning
cnc,1.58,52.73,66.07,90.83,2.2,45.77,coolant_failure,fault
cnc,2.11,41.58,47.21,95.71,1.96,29.39,chatter,warning
cnc,2.71,100.58,77.94,87.81,1.92,33.06,cutting_overload,fault
cnc,1.94,75.32,62.14,79.62,1.95,34.73,cutting_overload,warning
cnc,1.03,33.13,35.09,55,1.81,33.9,coolant_failure,running
cnc,0.79,38.13,38.27,66.56,2.13,27.69,none,running
cnc,2.44,71.24,73.58,78.78,1.89,34.27,cutting_overload,fault
cnc,2.72,41.32,43.57,81.65,1.77,27.83,chatter,warning
cnc,1.88,40.71,45.32,83.18,2.17,27.98,chatter,running
cnc,0.8,37.87,39.23,68.06,1.97,29.31,none,running
cnc,1.83,83.76,62.52,83.01,1.91,31.15,cutting_overload,warning
cnc,1.95,46.31,41.06,82.2,2.05,29.63,chatter,running
cnc,0.87,27.85,29.88,55,2.09,45.91,coolant_failure,fault
cnc,1.72,91.08,66.21,86.28,1.96,35.99,cutting_overload,warning
cnc,2.95,56.06,51.86,76.8,2.05,30.06,spindle_misalignment,warning
cnc,1.44,53.47,51.47,85.24,1.9,46.46,coolant_failure,fault
cnc,0.4,22.83,20,55,2.01,27.85,none,running
cnc,0.89,40.45,37.94,71.24,1.91,28.13,none,running
cnc,2.12,47.72,42.56,83.55,2.05,28.63,chatter,warning
cnc,1.46,85.23,70.38,83.86,2.04,36.03,cutting_overload,fault
cnc,2.01,43.34,40.78,88.03,2.23,29.75,chatter,warning
cnc,0.84,38.62,40.63,58.46,2.01,42.76,coolant_failure,fault
cnc,2.3,87.35,65.22,96.67,1.94,34.69,cutting_overload,warning
cnc,0.96,50.96,48.1,88.05,2.02,26.35,none,running
cnc,1.08,47.8,45.68,88.6,2.03,26.96,none,running
cnc,1.92,92.84,75.46,93.59,1.99,30.2,cutting_overload,fault
cnc,3.62,52.6,53.71,89.56,1.86,27.13,none,warning
cnc,0.54,29.03,24.32,55,2.15,28.21,none,running
cnc,1.11,24.74,24.8,55,2.04,27.03,chatter,running
cnc,0.94,62.18,54.77,61.64,2.04,37.93,cutting_overload,warning
cnc,1.07,54.6,56.09,79.99,1.91,42.06,coolant_failure,fault
cnc,0.55,25.61,25.58,55,2.08,28.08,none,running
cnc,0.52,26.51,28.51,55,2.18,38.1,coolant_failure,warning
cnc,1.54,24.32,25.29,55,2.04,26.38,spindle_misalignment,running
cnc,1.65,28.31,29.27,62.28,1.95,29.59,chatter,running
cnc,0.57,28.82,26.39,55,1.83,25.45,none,running
cnc,1.61,53.74,70.43,97.99,1.95,43.01,coolant_failure,fault
cnc,0.83,43.44,39.63,74.69,1.89,27.77,none,running
cnc,2.87,53.6,53.96,103.06,1.95,24.33,chatter,warning
cnc,1.58,52.06,49.14,79.24,1.92,39.42,coolant_failure,warning
cnc,1.27,45.25,38.88,55,2.15,38.37,cutting_overload,warning
cnc,0.78,31.96,38.13,55,1.9,36.21,coolant_failure,warning
cnc,2.37,93.31,64.8,83.92,1.94,33.88,cutting_overload,warning
cnc,2.68,49.8,44.03,95.26,1.92,29.67,chatter,warning
cnc,2.15,71.58,61.29,82.45,2.01,35.12,cutting_overload,warning
cnc,0.85,46.85,49.81,73.12,1.95,42.5,coolant_failure,fault
cnc,2.39,58.39,52.9,110,2.09,31.45,chatter,warning
cnc,1.25,48.77,56.12,83.05,2.02,35.42,coolant_failure,warning
cnc,3.68,43.61,42.93,83.59,2.01,28.88,spindle_misalignment,warning
cnc,0.98,47.27,45.93,83.54,2.05,26.47,none,running
cnc,1.03,44.67,43.17,81.55,2.09,26.37,none,running
cnc,0.87,46.48,43.41,79.18,2.23,27.88,none,running
cnc,2.23,42.55,45.31,86.26,2.1,27.44,chatter,warning
cnc,2.66,51.57,44.93,101.78,2.16,28.29,chatter,warning
cnc,3.75,45.78,51.64,76,1.97,28.83,spindle_misalignment,warning
cnc,1.38,48.41,49.05,78.59,1.86,39.95,coolant_failure,warning
cnc,1.34,49.9,58.67,80.82,2.18,39.28,coolant_failure,warning
cnc,1.74,56.5,61.17,85.33,1.95,43.02,coolant_failure,fault
cnc,0.9,30.96,32.24,55,1.82,43.1,coolant_failure,fault
cnc,1.47,54.11,59.02,87.67,2.14,40.49,coolant_failure,fault
cnc,1.28,59.43,61.23,88.95,2.14,40.33,coolant_failure,fault
cnc,3.08,54.4,58.3,103.48,2.26,29.47,chatter,warning
cnc,1.11,56.43,45.98,91.5,1.99,28.5,none,running
cnc,3.49,54.01,51.11,92.06,2.11,27.84,spindle_misalignment,warning
cnc,0.72,37.93,37.37,65.95,2.04,26.85,none,running
cnc,0.95,48.74,47.67,87.22,2.03,28.47,none,running
cnc,1.19,54.1,60.22,84.59,2.07,37.87,coolant_failure,warning
cnc,2.09,75.7,60.62,77.53,1.74,30.23,cutting_overload,warning
cnc,1.64,51.46,58.55,91.39,2.31,41.54,coolant_failure,fault
cnc,1.35,101.33,65.33,94.38,1.88,34.22,cutting_overload,warning
cnc,4.3,53.95,46.86,73.68,1.93,27.93,spindle_misalignment,warning
cnc,1.23,66.21,50.37,61.76,2.09,34.71,none,warning
cnc,1.14,45.29,44.57,91.24,1.99,26.23,none,running
cnc,1.47,49.63,58.99,90.97,1.74,36.27,coolant_failure,warning
cnc,0.95,49.06,45.96,80.87,2.03,25.92,none,running
cnc,2.88,52.31,54.12,99.07,1.88,30.95,chatter,warning
cnc,2.16,54.26,50.31,90.7,2.13,28.65,chatter,warning
cnc,1.42,52.7,59.5,70.71,2.12,34.63,coolant_failure,warning
cnc,1.16,65.32,56.35,77.61,1.96,30.2,cutting_overload,running
cnc,0.84,42.75,38.31,77.43,2.02,26.58,none,running
cnc,1.79,62.13,68.6,96.11,2.05,33.43,coolant_failure,warning
cnc,0.79,43.75,39.08,55,2.25,35.98,cutting_overload,warning
cnc,1.06,51.36,46.54,88.22,2.04,26.66,none,running
cnc,5.28,67.2,53.22,98.06,2.2,27.14,spindle_misalignment,fault
cnc,5.08,59.6,53.57,96.84,2.15,26.29,spindle_misalignment,fault
cnc,1.07,49.65,61.67,82.87,1.89,41.09,coolant_failure,fault
cnc,1.35,54.31,64.39,92.23,2.05,34.08,coolant_failure,warning
cnc,1.79,47.08,60.08,85.4,1.98,43.39,coolant_failure,fault
cnc,1.29,48.99,54.72,77.49,2.12,42.85,coolant_failure,fault
cnc,3.28,60.8,49.38,92.44,1.87,27.96,spindle_misalignment,warning
cnc,2.73,46.84,46.59,86.68,1.89,27.76,chatter,warning
cnc,0.84,44.09,40.95,71.03,2,26.94,none,running
cnc,4.44,50.2,54.62,90.75,2.27,31.5,spindle_misalignment,warning
cnc,3.97,51.63,43.04,80.57,2.17,28.9,spindle_misalignment,warning
cnc,1.02,45.37,43.46,72.66,1.96,34.93,coolant_failure,warning
cnc,4.73,58.06,45.01,87.76,2.01,28.42,spindle_misalignment,fault
cnc,1.07,55.22,48.7,95.49,2.11,26.52,none,warning
cnc,0.76,36.59,35.89,55,2.04,35.96,coolant_failure,warning
cnc,2.65,46.66,46.21,97.26,2.16,26.83,chatter,warning
cnc,0.81,40.3,34.18,68.86,2.09,28.02,none,running
cnc,1.61,60.43,61.16,93.21,2.07,35.76,coolant_failure,warning
cnc,2.65,97.03,74.81,95.72,1.82,30.45,cutting_overload,fault
cnc,1.84,27.79,24.57,55,2.18,24.73,spindle_misalignment,running
cnc,0.83,39.9,39.09,68.8,2.22,26.11,none,running
cnc,0.62,28.39,29.15,55,1.99,35.96,coolant_failure,warning
cnc,0.99,55.43,48.86,86.11,2.04,26.18,none,running
cnc,1.22,46.48,63.55,83.94,2,37.14,coolant_failure,warning
cnc,0.62,31.73,31.21,55.48,2.12,27.54,none,running
cnc,1.64,86.46,67.19,95.35,2.13,33.93,cutting_overload,warning
cnc,1.55,50.28,56.67,76.49,1.91,33.88,coolant_failure,running
cnc,2.37,99.86,68.05,96.2,1.84,34.04,cutting_overload,warning
cnc,3.24,53.5,52.23,83.55,2.09,25.83,spindle_misalignment,warning
cnc,2.45,46,47.11,92.46,2.07,25.3,chatter,warning
cnc,1.23,60.66,56.63,74.6,1.99,34.86,cutting_overload,warning
cnc,1.93,71.3,57.08,74.23,1.95,30.05,cutting_overload,running
cnc,0.66,32.61,29.36,55.68,1.96,25.84,none,running
cnc,0.85,40.37,40.63,72.48,2.18,26.42,none,running
cnc,1.9,77.19,53.69,76.14,1.92,31.92,cutting_overload,running
cnc,1.52,36.45,29.18,57.61,2.12,29.05,chatter,running
cnc,4.64,57.47,54.06,85.05,2.11,29.47,spindle_misalignment,fault
cnc,1.52,52.56,55.43,83.36,1.8,41.45,none,fault
cnc,1.94,96.57,70.91,95.16,1.9,34.58,cutting_overload,fault
cnc,0.85,40.02,38.18,70.62,2.01,27.74,none,running
cnc,1.6,78.57,60.54,82.41,1.92,31.5,cutting_overload,warning
cnc,0.63,27.52,33.53,55,1.9,34.01,coolant_failure,warning
cnc,1.47,49.85,59.81,79.86,2.06,34.73,cutting_overload,warning
cnc,4.18,54.14,50.24,88.52,1.9,27.69,spindle_misalignment,warning
cnc,1.03,48.86,45.09,90.89,2.04,27.1,none,running
cnc,2.17,74.34,57.11,83.54,1.9,35.43,cutting_overload,warning
cnc,0.79,30.15,38.44,55,2.28,34.24,coolant_failure,warning
cnc,2.21,28.42,30.16,55,2.05,28.02,spindle_misalignment,warning
cnc,1.57,102.97,65.54,90.02,2,33.42,cutting_overload,warning
cnc,1.16,59.73,67.29,86.33,2.05,35.91,coolant_failure,warning
cnc,2.47,83.33,68.25,96.57,2.36,32.75,cutting_overload,warning
cnc,1.37,47.4,54.82,72.95,1.87,38.79,coolant_failure,warning
cnc,0.94,52.74,47.6,78.34,2.08,26.86,none,running
cnc,0.7,41.75,36.18,70.7,2.19,29,none,running
cnc,1.42,50.86,59.16,85.18,2.05,43.54,coolant_failure,fault
cnc,1.67,80.18,53.88,81.45,1.89,35.14,cutting_overload,warning
cnc,0.67,28.81,36.77,55,1.92,38.53,coolant_failure,warning
cnc,1.17,49.59,53.85,79.81,2.23,40.68,coolant_failure,fault
cnc,1.15,54.64,67.86,94.02,2,36.56,coolant_failure,warning
cnc,0.83,45.91,50.31,81.66,1.92,29.44,none,running
cnc,1.57,93.42,73.96,87.57,2.17,35,cutting_overload,fault
cnc,2.56,81.87,67.81,96.13,2,32.13,cutting_overload,warning
cnc,4.13,55.42,52.84,80.37,2.03,27.63,spindle_misalignment,warning
cnc,3.04,46.04,46.53,94.91,1.93,26.86,chatter,warning
cnc,3.05,48.52,47.5,75.76,2.02,28.39,spindle_misalignment,warning
cnc,1.71,67.78,52.42,69.39,2.22,37.88,cutting_overload,warning
cnc,1.25,60.05,59.12,91.57,1.96,41.07,coolant_failure,fault
cnc,0.91,44.34,37.66,75.1,2.11,28.39,none,running
cnc,0.74,26.97,32.4,55,1.95,41.68,coolant_failure,fault
cnc,0.47,24.28,23.58,55,2.05,27.11,none,running
cnc,1.66,65.3,69.22,102.01,2.21,37.82,coolant_failure,warning
cnc,1.63,75.14,59.24,76.39,2.08,36.58,cutting_overload,warning
cnc,0.89,51.68,47.99,86.3,1.98,25.25,none,running
cnc,0.92,47.26,39.12,72.05,1.94,26.49,none,running
cnc,1.09,51.86,51.53,76.12,2.02,39.76,coolant_failure,warning
cnc,3.72,63.6,58.44,95.52,2.1,27.04,spindle_misalignment,warning
cnc,1.63,59.68,62.21,79.27,2.14,38.43,coolant_failure,warning
cnc,1.88,62.31,65,91.31,2.15,40.33,coolant_failure,fault
cnc,2.37,95.79,74.27,92.46,1.91,33.42,cutting_overload,fault
cnc,0.7,44.31,38.03,75.49,1.88,26.81,none,running
cnc,2.56,63.6,53.11,109.8,1.91,27,chatter,warning
cnc,2.57,98.89,81.25,92.93,1.81,35.25,cutting_overload,fault
cnc,0.99,48.61,43.03,81.66,2.17,26.19,none,running
cnc,0.92,24.08,29.95,55,1.78,42.04,coolant_failure,fault
cnc,1.85,37.62,33.05,71.32,2.03,27.23,chatter,running
cnc,3.96,58.95,44.43,79.49,2.23,27.4,spindle_misalignment,warning
cnc,1.55,40.39,32.3,67.54,2.16,25.31,chatter,running
cnc,1.55,52.05,55.87,85.04,1.98,39.31,coolant_failure,warning
cnc,1.41,50.17,62.57,88.3,2.02,35.85,coolant_failure,warning
cnc,0.67,30.6,31.55,55.45,1.86,25.77,none,running
cnc,0.7,24.61,25.93,55,1.97,42.25,coolant_failure,fault
cnc,1.25,53.38,57.22,77.47,1.86,41.7,coolant_failure,fault
cnc,2.01,57.34,69.96,95.06,1.97,41.76,coolant_failure,fault
cnc,2.32,41.28,42.91,79.17,1.83,29.55,chatter,warning
cnc,1.22,47.86,55.55,69.55,1.86,35.11,coolant_failure,warning
cnc,1.74,67.68,70.73,93.01,1.97,33.97,coolant_failure,fault
cnc,1.23,56.26,62.44,86.41,2.17,40.75,coolant_failure,fault
cnc,3.15,56.4,49.4,104.31,2.17,28.29,chatter,warning
cnc,2.05,79.51,61.97,86.61,1.81,37.8,cutting_overload,warning
cnc,1.31,48.76,54.97,74.61,1.98,41.05,coolant_failure,fault
cnc,1.18,50.21,46.36,92.9,2.01,28.49,none,warning
cnc,2.04,88.29,73.24,88.35,2.19,35.71,cutting_overload,fault
cnc,1.87,43.28,39.5,77.48,1.78,31.24,chatter,running
cnc,1.21,59.41,60.68,94.58,2.04,34.33,coolant_failure,warning
cnc,2.34,85.77,67.29,82.59,1.85,34.46,cutting_overload,warning
cnc,1.75,62,53.36,62.48,2.19,32.11,cutting_overload,running
cnc,2.16,76.26,56.25,77.08,2.1,31.48,cutting_overload,warning
cnc,0.97,49.17,51.26,86.37,2.25,25.63,none,running
cnc,0.91,23.35,24.07,55,1.96,30.19,chatter,running
cnc,0.92,52.92,46.64,81.24,1.9,24.58,none,running
cnc,3.47,58.14,53.38,85.98,1.97,29.27,spindle_misalignment,warning
cnc,1.16,51.4,54.91,74.51,2.12,42.95,coolant_failure,fault
cnc,2.2,87.38,70.1,83.77,1.95,32.98,cutting_overload,fault
cnc,1.37,54.64,58.25,86.15,2.23,42.6,coolant_failure,fault
cnc,1.69,53.5,54.21,91.97,1.86,43.88,coolant_failure,fault
cnc,2.37,53.7,56.36,98.18,2.09,27.8,chatter,warning
cnc,2.3,93.21,75.65,91.04,2.13,35.8,cutting_overload,fault
cnc,1.38,57.67,53.77,84.8,2.01,41.47,coolant_failure,fault
cnc,1.78,79.55,56.53,80.64,2.01,35.76,cutting_overload,warning
cnc,1.02,46.98,46.34,90.63,1.92,26.89,none,running
cnc,0.78,39.85,36.3,72.63,2,25.66,none,running
cnc,1.47,52.42,61.97,81.54,1.87,34.17,coolant_failure,warning
cnc,1.49,70.35,50.73,61.12,1.97,33.48,cutting_overload,running
cnc,1.6,57.34,56.38,94.75,1.88,33.96,coolant_failure,warning
cnc,2.24,50.79,39.12,81.92,2.28,27.38,chatter,warning
cnc,0.57,32.68,34.16,55,2.02,35.49,coolant_failure,warning
cnc,1.05,39.05,39.72,60.6,2.11,34.77,coolant_failure,warning
cnc,2.04,42.7,43.44,78.56,1.75,27.71,chatter,warning
cnc,2.57,49.66,43.83,105.56,2.02,29.1,spindle_misalignment,warning
cnc,0.9,56.65,49.95,91.43,2.24,27.11,none,running
cnc,1.25,66.99,57.68,71.78,2.09,33.46,cutting_overload,running
cnc,0.95,51.24,49.97,84.11,1.9,28.85,none,running
cnc,4.01,59.86,52.27,96.04,1.87,27.89,spindle_misalignment,warning
cnc,0.95,48.83,44.27,81.38,1.92,25.04,none,running
cnc,1.57,34.55,30.91,62.25,1.8,28.01,chatter,running
cnc,3.16,59.09,51.47,88.81,2.07,27.52,chatter,warning
cnc,1.08,38.2,43.38,62.8,1.78,40.41,coolant_failure,fault
cnc,4.54,53.82,55.84,94.11,1.91,26.34,spindle_misalignment,fault
cnc,4.44,60.72,52.93,90.32,2.13,29.61,spindle_misalignment,warning
cnc,1.75,50.29,61.69,76.47,2.23,34.97,coolant_failure,warning
cnc,1.03,45.92,48.07,88.77,2.28,24.91,none,running
cnc,1.01,49.27,50.44,88.75,2.19,27.53,none,running
cnc,2.31,59.04,52.37,103.34,2.08,28.49,chatter,warning
cnc,3.1,61.06,44.95,94.19,2.06,30.86,chatter,warning
cnc,1.98,95.43,73.02,89.41,2.06,31.49,cutting_overload,fault
cnc,1.2,37.21,36.87,59.22,1.99,33.75,coolant_failure,running
cnc,0.95,47.18,48.4,75.75,2.18,39.34,coolant_failure,warning
cnc,0.77,37.75,42.43,55.31,2.13,34.19,coolant_failure,warning
cnc,2.32,55.25,47.74,102.32,2.15,28.89,chatter,warning
cnc,0.95,44.54,43.25,77.79,2.02,27.42,none,running
cnc,1.12,54.11,68.31,92.93,2.22,37.16,coolant_failure,warning
cnc,1.88,93.99,61.1,89.35,2.07,31.98,cutting_overload,warning
cnc,2.49,49.27,49.57,98,1.87,28.74,chatter,warning
cnc,0.82,21.66,23.9,55,1.98,28.37,chatter,running
cnc,1.24,53.6,59.31,88.21,2.01,34.03,coolant_failure,warning
cnc,0.98,30.22,37.42,55,2.22,40.05,coolant_failure,fault
cnc,3.22,58.45,50.76,81.18,2.32,31.22,spindle_misalignment,warning
cnc,0.96,44.18,53.18,68.53,1.99,38.04,coolant_failure,warning
cnc,1.66,58.6,62.2,83.7,2.18,43.39,coolant_failure,fault
cnc,1.09,44.53,50,76.82,2.11,45.1,coolant_failure,fault
cnc,0.77,42.1,39.95,69.04,2.25,27.26,none,running
cnc,1.67,89.66,65.98,83.01,1.85,35.66,cutting_overload,warning
cnc,1.75,52.37,62.41,81.59,2.08,43.23,coolant_failure,fault
cnc,3.82,71.47,58.19,97.49,2.16,27.16,spindle_misalignment,warning
cnc,1.64,50.06,55.24,77.27,2.07,38.75,coolant_failure,warning
cnc,0.91,48.35,46.65,82.43,1.98,25.34,none,running
cnc,0.54,22.63,24.92,55,2.08,27.85,none,running
cnc,1.59,90.7,58.7,78.92,2.04,32.11,cutting_overload,warning
cnc,1.41,48.29,43.74,71.71,1.78,38.61,coolant_failure,warning
cnc,1.49,95.64,69.67,78.32,1.96,33.45,cutting_overload,warning
cnc,1.35,52.33,70.46,99.53,1.99,36.38,coolant_failure,fault
cnc,4.7,53.25,55.22,97.74,2.07,29.76,spindle_misalignment,fault
cnc,1.28,80.77,59.91,77.8,1.74,32.75,cutting_overload,warning
cnc,0.83,42.96,40.52,74.61,1.99,26.98,none,running
cnc,0.72,24.05,24.17,55,1.98,41.3,coolant_failure,fault
cnc,1.63,70.48,68.95,82.86,2.09,32.76,cutting_overload,warning
cnc,1.8,47.11,52.47,78.65,2.03,36.88,coolant_failure,warning
cnc,1.84,89.71,65,89.12,2,36.1,cutting_overload,warning
cnc,3.27,51.85,56.78,99.38,2.06,27.76,chatter,warning
cnc,2.34,62.86,54.15,92.52,1.95,27.16,chatter,warning
cnc,2.1,55.06,54.95,102.22,2.22,28.67,chatter,warning
cnc,4.43,55.61,48.48,91.65,2.01,31.47,spindle_misalignment,warning
cnc,2.07,60.02,69.34,91.76,2.04,37.73,coolant_failure,warning
cnc,0.95,45.97,45.64,78.07,2.01,26.29,none,running
cnc,1.18,50.84,46.33,87.92,2.07,27.54,none,running
